Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona;LinkZona;Cod_Tip;Descr_Tipologia;Stato;Stato_prev;Compr_min;Compr_max;Sup_NL_compr;Loc_min;Loc_max;Sup_NL_loc;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C21;TO00010546;6;Uffici;NORMALE;P;750;1500;L;4,9;9,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C22;TO00010578;20;Abitazioni civili;NORMALE;P;1650;2450;L;6;9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C22;TO00010578;20;Abitazioni civili;OTTIMO; ;2400;3600;L;9,3;14;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C22;TO00010578;21;Abitazioni di tipo economico;OTTIMO; ;2000;3000;L;9,1;13,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C22;TO00010578;21;Abitazioni di tipo economico;NORMALE;P;1400;2100;L;5,8;8,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C22;TO00010578;13;Box;NORMALE;P;1250;1850;L;5,2;7,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C22;TO00010578;5;Negozi;NORMALE;P;700;1400;L;8;16;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C22;TO00010578;6;Uffici;NORMALE;P;880;1750;L;6;12;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C23;TO00010587;20;Abitazioni civili;OTTIMO; ;2400;3600;L;8,7;13,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C23;TO00010587;20;Abitazioni civili;NORMALE;P;1700;2550;L;6;9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C23;TO00010587;21;Abitazioni di tipo economico;OTTIMO; ;1600;2400;L;8,2;12,3;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C23;TO00010587;21;Abitazioni di tipo economico;NORMALE;P;1100;1650;L;5,7;8,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C23;TO00010587;13;Box;NORMALE;P;970;1450;L;4,9;7,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C23;TO00010587;5;Negozi;NORMALE;P;600;1200;L;8;16;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C23;TO00010587;6;Uffici;NORMALE;P;800;1600;L;4,6;9,2;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C23;TO00010587;10;Laboratori;NORMALE;P;410;820;L;2,8;5,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C24;TO00010589;20;Abitazioni civili;NORMALE;P;1700;2600;L;5,5;8,3;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C24;TO00010589;20;Abitazioni civili;OTTIMO; ;2600;3900;L;8,5;12,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C24;TO00010589;21;Abitazioni di tipo economico;OTTIMO; ;1600;2400;L;8,1;12,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C24;TO00010589;21;Abitazioni di tipo economico;NORMALE;P;1050;1600;L;5,4;8,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C24;TO00010589;13;Box;NORMALE;P;860;1300;L;4,9;7,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C24;TO00010589;5;Negozi;NORMALE;P;580;1150;L;6,5;13;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C24;TO00010589;6;Uffici;NORMALE;P;780;1550;L;4,8;9,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C24;TO00010589;10;Laboratori;NORMALE;P;360;720;L;2,8;5,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C3;TO00001052;20;Abitazioni civili;OTTIMO; ;2300;3400;L;9,3;13,9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C3;TO00001052;20;Abitazioni civili;NORMALE;P;1700;2500;L;6,8;10,2;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C3;TO00001052;21;Abitazioni di tipo economico;NORMALE;P;1500;2200;L;6,5;9,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C3;TO00001052;13;Box;NORMALE;P;1550;2350;L;6,2;9,3;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C3;TO00001052;14;Posti auto coperti;NORMALE;P;1150;1700;L;6,3;9,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C3;TO00001052;15;Posti auto scoperti;NORMALE;P;930;1350;L;5,2;7,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C3;TO00001052;5;Negozi;NORMALE;P;780;1550;L;6,9;13,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C3;TO00001052;6;Uffici;NORMALE;P;900;1800;L;5,4;10,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C4;TO00001053;20;Abitazioni civili;NORMALE;P;1800;2700;L;6,1;9,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C4;TO00001053;20;Abitazioni civili;OTTIMO; ;2550;3800;L;9;13,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C4;TO00001053;19;Abitazioni signorili;OTTIMO; ;2600;3900;L;8,2;12,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C4;TO00001053;19;Abitazioni signorili;NORMALE;P;1900;2800;L;5,4;8,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C4;TO00001053;13;Box;NORMALE;P;1550;2350;L;6,8;10,2;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C4;TO00001053;14;Posti auto coperti;NORMALE;P;1000;1500;L;6;9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C4;TO00001053;15;Posti auto scoperti;NORMALE;P;760;1150;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C4;TO00001053;5;Negozi;NORMALE;P;800;1600;L;8,4;16,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C4;TO00001053;6;Uffici;NORMALE;P;1350;2550;L;6,5;13;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C5;TO00001054;20;Abitazioni civili;OTTIMO; ;2450;3700;L;8,3;12,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C5;TO00001054;20;Abitazioni civili;NORMALE;P;2050;3100;L;6,3;9,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C5;TO00001054;21;Abitazioni di tipo economico;NORMALE;P;1750;2450;L;7;10,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C5;TO00001054;19;Abitazioni signorili;NORMALE;P;2150;3200;L;5,9;8,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C5;TO00001054;13;Box;NORMALE;P;1450;2200;L;5,7;8,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C5;TO00001054;14;Posti auto coperti;NORMALE;P;1000;1500;L;6;9,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C5;TO00001054;5;Negozi;OTTIMO; ;1400;2750;L;12,6;25,2;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C5;TO00001054;5;Negozi;NORMALE;P;850;1700;L;8,2;16,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C5;TO00001054;6;Uffici;NORMALE;P;1100;2150;L;5;10;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C5;TO00001054;6;Uffici;OTTIMO; ;1350;2700;L;7;14;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C6;TO00001055;20;Abitazioni civili;NORMALE;P;2000;3000;L;7;10,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C6;TO00001055;13;Box;NORMALE;P;1250;1850;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C6;TO00001055;6;Uffici;NORMALE;P;1200;2400;L;6,3;12,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C7;TO00001056;20;Abitazioni civili;OTTIMO; ;2700;3800;L;8,1;12,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C7;TO00001056;20;Abitazioni civili;NORMALE;P;1900;2800;L;5,8;8,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C7;TO00001056;21;Abitazioni di tipo economico;NORMALE;P;1650;2450;L;6,2;9,3;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C7;TO00001056;19;Abitazioni signorili;NORMALE;P;2000;3000;L;5,4;8,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C7;TO00001056;13;Box;NORMALE;P;1500;2250;L;6;9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C7;TO00001056;14;Posti auto coperti;NORMALE;P;1150;1750;L;7,2;10,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C7;TO00001056;15;Posti auto scoperti;NORMALE;P;850;1250;L;4,7;7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C7;TO00001056;5;Negozi;NORMALE;P;1050;2050;L;8,5;17;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C7;TO00001056;6;Uffici;NORMALE;P;1300;2550;L;5,5;11;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C8;TO00001057;20;Abitazioni civili;NORMALE;P;1600;2400;L;6,9;10,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C8;TO00001057;21;Abitazioni di tipo economico;NORMALE;P;1150;1750;L;6,3;9,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C8;TO00001057;13;Box;NORMALE;P;1000;1500;L;5,4;8,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C8;TO00001057;5;Negozi;NORMALE;P;500;1000;L;5,9;11,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C8;TO00001057;5;Negozi;OTTIMO; ;970;1700;L;8,3;16,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;C;C8;TO00001057;6;Uffici;NORMALE;P;730;1450;L;5;10;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D10;TO00001073;20;Abitazioni civili;OTTIMO; ;1700;2500;L;7,6;11,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D10;TO00001073;20;Abitazioni civili;NORMALE;P;1200;1800;L;5,2;7,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D10;TO00001073;21;Abitazioni di tipo economico;NORMALE;P;670;1000;L;4,7;7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D10;TO00001073;21;Abitazioni di tipo economico;OTTIMO; ;1000;1500;L;7,1;10,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D10;TO00001073;13;Box;NORMALE;P;660;1000;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D10;TO00001073;14;Posti auto coperti;NORMALE;P;530;800;L;4,7;7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D10;TO00001073;15;Posti auto scoperti;NORMALE;P;400;600;L;3,4;5,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D10;TO00001073;5;Negozi;NORMALE;P;500;1000;L;5,8;11,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D10;TO00001073;6;Uffici;NORMALE;P;500;1000;L;4,2;8,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D10;TO00001073;7;Capannoni tipici;NORMALE;P;210;420;L;1,7;3,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D11;TO00001074;20;Abitazioni civili;NORMALE;P;1050;1600;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D11;TO00001074;20;Abitazioni civili;OTTIMO; ;1600;2400;L;6,3;9,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D11;TO00001074;21;Abitazioni di tipo economico;NORMALE;P;760;1150;L;3,9;5,9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D11;TO00001074;13;Box;NORMALE;P;730;1100;L;4;6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D15;TO00001071;20;Abitazioni civili;OTTIMO; ;1700;2500;L;6,6;9,9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D15;TO00001071;20;Abitazioni civili;NORMALE;P;1250;1850;L;5;7,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D15;TO00001071;21;Abitazioni di tipo economico;OTTIMO; ;1100;1650;L;6,5;9,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D15;TO00001071;21;Abitazioni di tipo economico;NORMALE;P;730;1100;L;4,3;6,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D15;TO00001071;13;Box;NORMALE;P;640;960;L;3,8;5,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D15;TO00001071;5;Negozi;NORMALE;P;480;960;L;5,1;10,2;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D15;TO00001071;6;Uffici;NORMALE;P;570;1100;L;3,7;7,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D15;TO00001071;8;Capannoni industriali;NORMALE;P;170;320;L;1,4;2,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D15;TO00001071;7;Capannoni tipici;NORMALE;P;200;390;L;1,7;3,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D16;TO00009366;20;Abitazioni civili;OTTIMO; ;2000;3000;L;8,6;12,9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D16;TO00009366;20;Abitazioni civili;NORMALE;P;1350;2050;L;6;9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D16;TO00009366;21;Abitazioni di tipo economico;NORMALE;P;1000;1500;L;5,6;8,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D16;TO00009366;21;Abitazioni di tipo economico;OTTIMO; ;1350;2050;L;8,1;12,2;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D16;TO00009366;13;Box;NORMALE;P;930;1400;L;4,5;6,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D16;TO00009366;5;Negozi;OTTIMO; ;1050;2100;L;10;20;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D16;TO00009366;5;Negozi;NORMALE;P;630;1250;L;5,9;11,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D16;TO00009366;6;Uffici;NORMALE;P;700;1400;L;4,9;9,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D17;TO00009374;20;Abitazioni civili;NORMALE;P;1150;1700;L;5,4;8,2;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D17;TO00009374;20;Abitazioni civili;OTTIMO; ;1700;2550;L;8,2;12,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D17;TO00009374;21;Abitazioni di tipo economico;NORMALE;P;860;1300;L;5;7,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D17;TO00009374;21;Abitazioni di tipo economico;OTTIMO; ;1250;1900;L;7,5;11,3;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D17;TO00009374;13;Box;NORMALE;P;830;1250;L;4,5;6,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D17;TO00009374;5;Negozi;NORMALE;P;550;1100;L;6,7;13,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D17;TO00009374;6;Uffici;NORMALE;P;700;1400;L;5,1;10,2;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D18;TO00009415;20;Abitazioni civili;OTTIMO; ;2150;3200;L;8,7;13;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D18;TO00009415;20;Abitazioni civili;NORMALE;P;1400;2100;L;5,9;8,9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D18;TO00009415;21;Abitazioni di tipo economico;OTTIMO; ;1550;2350;L;8;12,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D18;TO00009415;21;Abitazioni di tipo economico;NORMALE;P;1050;1550;L;5,3;8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D18;TO00009415;13;Box;NORMALE;P;1000;1500;L;5,1;7,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D18;TO00009415;5;Negozi;OTTIMO; ;1100;2200;L;11,8;23,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D18;TO00009415;5;Negozi;NORMALE;P;550;1100;L;6,4;12,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D18;TO00009415;6;Uffici;NORMALE;P;730;1450;L;5,7;11,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D19;TO00009416;20;Abitazioni civili;NORMALE;P;1100;1650;L;5,2;7,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D19;TO00009416;20;Abitazioni civili;OTTIMO; ;1700;2550;L;7,8;11,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D19;TO00009416;21;Abitazioni di tipo economico;OTTIMO; ;1350;2000;L;7,5;11,3;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D19;TO00009416;21;Abitazioni di tipo economico;NORMALE;P;900;1350;L;5;7,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D19;TO00009416;13;Box;NORMALE;P;770;1150;L;4,5;6,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D19;TO00009416;5;Negozi;NORMALE;P;530;1050;L;6,1;12,2;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D19;TO00009416;6;Uffici;NORMALE;P;700;1400;L;4,8;9,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D20;TO00009550;20;Abitazioni civili;NORMALE;P;800;1200;L;5,4;8,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D20;TO00009550;20;Abitazioni civili;OTTIMO; ;1250;1850;L;7,4;11,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D20;TO00009550;21;Abitazioni di tipo economico;OTTIMO; ;870;1300;L;6,3;9,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D20;TO00009550;21;Abitazioni di tipo economico;NORMALE;P;570;860;L;4,3;6,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D20;TO00009550;13;Box;NORMALE;P;670;1000;L;4,6;6,9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D20;TO00009550;5;Negozi;NORMALE;P;400;800;L;5,8;11,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D20;TO00009550;6;Uffici;NORMALE;P;530;1050;L;4,7;9,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D21;TO00009555;20;Abitazioni civili;NORMALE;P;830;1250;L;4,9;7,3;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D21;TO00009555;20;Abitazioni civili;OTTIMO; ;1300;1950;L;7;10,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D21;TO00009555;21;Abitazioni di tipo economico;OTTIMO; ;970;1450;L;6,3;9,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D21;TO00009555;21;Abitazioni di tipo economico;NORMALE;P;660;990;L;4,4;6,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D21;TO00009555;13;Box;NORMALE;P;660;990;L;3,9;5,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D21;TO00009555;5;Negozi;NORMALE;P;420;840;L;5,4;10,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D21;TO00009555;6;Uffici;NORMALE;P;580;1150;L;4,7;9,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D21;TO00009555;8;Capannoni industriali;NORMALE;P;190;380;L;1,8;3,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D21;TO00009555;7;Capannoni tipici;NORMALE;P;230;460;L;1,9;3,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D22;TO00009566;20;Abitazioni civili;OTTIMO; ;1450;2200;L;7,8;11,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D22;TO00009566;20;Abitazioni civili;NORMALE;P;970;1450;L;5,2;7,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D22;TO00009566;21;Abitazioni di tipo economico;NORMALE;P;600;900;L;4,1;6,2;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D22;TO00009566;21;Abitazioni di tipo economico;OTTIMO; ;830;1250;L;6,1;9,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D22;TO00009566;13;Box;NORMALE;P;560;840;L;3,4;5,1;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D22;TO00009566;5;Negozi;NORMALE;P;420;840;L;6;12;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D22;TO00009566;6;Uffici;NORMALE;P;580;1150;L;3,5;7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D22;TO00009566;8;Capannoni industriali;NORMALE;P;190;380;L;1,7;3,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D22;TO00009566;7;Capannoni tipici;NORMALE;P;230;460;L;2;4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D23;TO00009575;20;Abitazioni civili;OTTIMO; ;1400;2100;L;6,5;9,7;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D23;TO00009575;20;Abitazioni civili;NORMALE;P;970;1450;L;4,8;7,2;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D23;TO00009575;21;Abitazioni di tipo economico;NORMALE;P;670;1000;L;4,2;6,3;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D23;TO00009575;21;Abitazioni di tipo economico;OTTIMO; ;930;1400;L;6;9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D23;TO00009575;13;Box;NORMALE;P;570;850;L;3,9;5,8;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D23;TO00009575;5;Negozi;NORMALE;P;410;820;L;6,2;12,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D23;TO00009575;8;Capannoni industriali;NORMALE;P;180;360;L;1,8;3,6;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D23;TO00009575;7;Capannoni tipici;NORMALE;P;230;460;L;2;4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D24;TO00010502;20;Abitazioni civili;NORMALE;P;1500;2250;L;5;7,5;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D24;TO00010502;20;Abitazioni civili;OTTIMO; ;2000;3000;L;7,6;11,4;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D24;TO00010502;21;Abitazioni di tipo economico;OTTIMO; ;1400;2100;L;7,3;11;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D24;TO00010502;21;Abitazioni di tipo economico;NORMALE;P;930;1400;L;4,8;7,2;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D24;TO00010502;13;Box;NORMALE;P;900;1350;L;4,6;6,9;L;
NORD-OVEST;PIEMONTE;TO;1001272;A1AA; ;L219;TORINO;D;D24;TO00010502;5;Negozi;NORMALE;P;600;1200;L;6,8;13,4;L;
